VC:904M BD:May 23 2013 SN:LGR-13-0154
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,       Fit_Flag,            MIU
  02/17/2017 09:44:57.370,    2.18581e+00,    0.00000e+00,    1.47698e+04,    0.00000e+00,    4.25194e+02,    0.00000e+00,    2.21858e+00,    0.00000e+00,    4.31568e+02,    0.00000e+00,    1.40312e+02,    0.00000e+00,    1.78411e+01,    0.00000e+00,    2.06754e+01,    0.00000e+00,    8.86321e+00,    0.00000e+00,    8.00091e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:58.270,    2.18581e+00,    0.00000e+00,    1.47883e+04,    0.00000e+00,    4.24937e+02,    0.00000e+00,    2.21862e+00,    0.00000e+00,    4.31315e+02,    0.00000e+00,    1.40417e+02,    0.00000e+00,    1.78431e+01,    0.00000e+00,    2.06840e+01,    0.00000e+00,    8.86590e+00,    0.00000e+00,    8.00018e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:44:59.170,    2.18738e+00,    0.00000e+00,    1.47360e+04,    0.00000e+00,    4.25047e+02,    0.00000e+00,    2.22009e+00,    0.00000e+00,    4.31404e+02,    0.00000e+00,    1.40323e+02,    0.00000e+00,    1.78449e+01,    0.00000e+00,    2.07004e+01,    0.00000e+00,    8.86450e+00,    0.00000e+00,    8.00171e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:45:00.070,    2.18550e+00,    0.00000e+00,    1.46796e+04,    0.00000e+00,    4.25327e+02,    0.00000e+00,    2.21806e+00,    0.00000e+00,    4.31664e+02,    0.00000e+00,    1.40389e+02,    0.00000e+00,    1.78473e+01,    0.00000e+00,    2.07104e+01,    0.00000e+00,    8.86644e+00,    0.00000e+00,    7.99843e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:45:00.970,    2.18572e+00,    0.00000e+00,    1.46713e+04,    0.00000e+00,    4.25005e+02,    0.00000e+00,    2.21826e+00,    0.00000e+00,    4.31334e+02,    0.00000e+00,    1.40357e+02,    0.00000e+00,    1.78494e+01,    0.00000e+00,    2.07263e+01,    0.00000e+00,    8.86885e+00,    0.00000e+00,    7.99960e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:45:01.870,    2.18504e+00,    0.00000e+00,    1.46019e+04,    0.00000e+00,    4.25072e+02,    0.00000e+00,    2.21741e+00,    0.00000e+00,    4.31371e+02,    0.00000e+00,    1.40357e+02,    0.00000e+00,    1.78512e+01,    0.00000e+00,    2.07369e+01,    0.00000e+00,    8.86976e+00,    0.00000e+00,    8.00105e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:45:02.775,    2.18563e+00,    0.00000e+00,    1.45671e+04,    0.00000e+00,    4.24918e+02,    0.00000e+00,    2.21794e+00,    0.00000e+00,    4.31200e+02,    0.00000e+00,    1.40390e+02,    0.00000e+00,    1.78536e+01,    0.00000e+00,    2.07507e+01,    0.00000e+00,    8.86862e+00,    0.00000e+00,    7.99999e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:45:03.742,    2.18642e+00,    0.00000e+00,    1.45120e+04,    0.00000e+00,    4.24766e+02,    0.00000e+00,    2.21862e+00,    0.00000e+00,    4.31021e+02,    0.00000e+00,    1.40319e+02,    0.00000e+00,    1.78555e+01,    0.00000e+00,    2.07586e+01,    0.00000e+00,    8.87074e+00,    0.00000e+00,    7.99810e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:45:04.763,    2.18655e+00,    0.00000e+00,    1.45274e+04,    0.00000e+00,    4.25123e+02,    0.00000e+00,    2.21879e+00,    0.00000e+00,    4.31390e+02,    0.00000e+00,    1.40420e+02,    0.00000e+00,    1.78574e+01,    0.00000e+00,    2.07671e+01,    0.00000e+00,    8.86753e+00,    0.00000e+00,    7.99350e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:45:05.782,    2.18810e+00,    0.00000e+00,    1.45754e+04,    0.00000e+00,    4.24913e+02,    0.00000e+00,    2.22047e+00,    0.00000e+00,    4.31198e+02,    0.00000e+00,    1.40311e+02,    0.00000e+00,    1.78593e+01,    0.00000e+00,    2.07816e+01,    0.00000e+00,    8.86455e+00,    0.00000e+00,    7.99735e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:45:06.802,    2.18655e+00,    0.00000e+00,    1.44182e+04,    0.00000e+00,    4.24958e+02,    0.00000e+00,    2.21854e+00,    0.00000e+00,    4.31174e+02,    0.00000e+00,    1.40418e+02,    0.00000e+00,    1.78617e+01,    0.00000e+00,    2.07891e+01,    0.00000e+00,    8.86766e+00,    0.00000e+00,    7.99916e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:45:07.822,    2.18673e+00,    0.00000e+00,    1.43606e+04,    0.00000e+00,    4.24890e+02,    0.00000e+00,    2.21859e+00,    0.00000e+00,    4.31080e+02,    0.00000e+00,    1.40333e+02,    0.00000e+00,    1.78637e+01,    0.00000e+00,    2.08048e+01,    0.00000e+00,    8.86520e+00,    0.00000e+00,    8.00098e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:45:08.842,    2.18802e+00,    0.00000e+00,    1.43048e+04,    0.00000e+00,    4.25098e+02,    0.00000e+00,    2.21978e+00,    0.00000e+00,    4.31267e+02,    0.00000e+00,    1.40386e+02,    0.00000e+00,    1.78656e+01,    0.00000e+00,    2.08131e+01,    0.00000e+00,    8.86529e+00,    0.00000e+00,    7.99895e+00,    0.00000e+00,              3,       Disabled
